ID,Title,URL,Description,Genres,Content Rating,Released,Updated,Release Notes,androidMaxVersion,Version,Price,Currency,Developer,Developer Website,Score,Reviews
eu.smartpatient.mytherapy,Med & Pill Reminder MyTherapy,https://play.google.com/store/apps/details?id=eu.smartpatient.mytherapy&hl=en&gl=us,"MyTherapy medicine reminder and medication tracker  Our pill reminder app reliably reminds you to take your tablets, pills, and other medication, vitamins, or supplements at the scheduled time. With the medication tracker and pill counter, you always have a good overview of your treatment, your recorded intakes, and your stock.

You can schedule reminders to record your weight, blood pressure, blood oxygen, blood sugar and other vital health metrics. You can track these metrics directly in the MyTherapy treatment tracker to see how your weight, blood pressure, etc. develop over time. Together with the pain diary and mood tracker, this forms a good basis for discussions with your doctor and pharmacist regarding any medical condition, ranging from migraines to ADHD.

Download our pill reminder now! 

💡 Easy to set up:  Simply type in your medication or search our drug database to set your medicine reminder to any time or cycle you need and even set different times for the weekend.

⏰ Medication reminder:  A reliable – perhaps even (positively) annoying – pill reminder for taking your medication, tablets, and pills on time. A practical med timer for anyone taking regular medications, with an insightful medication tracker accompanying the medicine reminders.

📉 Weight control and blood pressure:  Reminder for 20+ measurements with the option of recording your weight or the measurement such as blood pressure and blood oxygen. Measurements are recorded in the health diary alongside the medication tracker.

🛒 New package:  When you confirm your medicine reminder, the pill counter checks the current stock of tablets and gives you a prescription reminder to refill your pill pack. This way our medicine app helps you remember to order your next prescription in time by tracking your confirmed pill reminder intakes.

📝 Pain diary and mood tracker:  Reminder for documenting symptoms to recognize patterns and check whether your medication is working properly. With the simple pain scale, you can differentiate between the frequency and intensity of your pain, e.g., for migraines or rheumatism.

📊 Monthly overview:  By using our medicine tracker, you automatically maintain your personal treatment tracker. The documentation of tablet intake in the pill tracker and - if required - weight, blood pressure, and symptoms form the basis for discussions with the doctor and pharmacy and can easily be exported in PDF from the health diary.

💉 Injection site reminder:  People who inject medicines should change their injection sites regularly. Relevant for many diabetes, multiple sclerosis, and obesity medications, among others.

👨‍⚕️ Appointments reminders for doctor’s visits:  Our medication reminder app also helps you with the management of your doctor’s appointments. In addition to the medicine reminder functionality, you can easily set up a medical appointment reminder and prescription reminders.

📚 Proven effectiveness:  Clinical studies with Charité - Universitätsmedizin Berlin prove the positive effect of the MyTherapy medicine tracker for people with diabetes and high blood pressure, among others.

🏆  First place in the German Health Award from news channel N-TV and the German Institute for Service Quality (09/2023) for our med timer. 

If you are looking for a multifunctional pill counter that delivers reliable medicine reminders, tracks important information in a treatment tracker, reminds you when its time to re-plenish your medication stock, and allows you to track your measurements like blood pressure or blood oxygen, look no further.

Download the MyTherapy pill tracker today and begin using a reliable pill reminder and medicine tracker (also ideal for birth control reminders or as a pain medication tracker).

Further information about the medication reminder, med timer and pill tracker of our medicine app at https://www.mytherapyapp.com/",Medical,Everyone,"Apr 14, 2015",1743141760000,"Thank you for using MyTherapy. Your feedback is greatly appreciated. If you run into issues or have suggestions, please email us at support@mytherapyapp.com. We are working hard to make MyTherapy even better. If you gave us less than 5 stars, and you&#39;ve been happy with our response, an update of your review is highly appreciated.",VARY,3.212.0,0,USD,MyTherapy,https://www.mytherapyapp.com,4.6797814,8572
com.medisafe.android.client,Medisafe Pill & Med Reminder,https://play.google.com/store/apps/details?id=com.medisafe.android.client&hl=en&gl=us,"Get the “MUST HAVE” award-winning pill reminder and medication tracker ranked #1 by pharmacists, physicians and patients. Join the millions of people using Medisafe who are taking control of their medication management with our app - stay on track and never miss another med. Full functionality is available with Medisafe Premium.
💊 Features
• Pill reminder and alarm for all medication needs
• Drug-to-drug interaction checker
• Family and caregiver support via “Medfriend” functionality
• Medicine tracker
• Refill reminders
• Dr appointment manager and calendar
• Support for complex dose schedules 
• Add “as needed” medications, vitamins and supplements
• Full selection of OTC and RX medications
• Daily, weekly & monthly med reporting with logbook to share with your doctor
• Track health measurements for various medical conditions (diabetes, hypertension, cancer, anxiety, depression, HIV, multiple sclerosis, MS, Crohn’s, lymphoma, myeloma and leukemia) e.g. weight, blood pressure, blood sugar levels
• Android Wear enabled
• Customizable reminders and time settings (i.e weekend mode so you can sleep in)
• Automatic time zone detection
• Easily customize your pill reminder notifications. 
💡Exclusive JITI™ Technology
Medisafe’s proprietary Just-In-Time-Intervention (JITI™) technology ensures you get support that is personalized just for you. Get the right Medisafe interactions, at the right moments, to keep you on track. Over time, JITI learns which interventions - such as timing and messages - are more successful for you and adjusts your experience for the best results. You’ll immediately start to benefit from our years of experience and analysis helping millions of people stay on track in ways that are most impactful for them.
❤️ A Health Tracker Built for You
Medisafe doesn’t just remind you to take your meds. As a medication management platform, Medisafe is a comprehensive tool that compiles all of your medical and health information in one place: pill and medicine reminders, drug-to-drug interactions, refill alerts, doctor appointments, and health journal with 20+ trackable health measurements
🔒Privacy
• Medisafe is free to download and use, and no registration is required
• We comply with strict privacy laws (HIPAA and GDPR compliant) to safeguard medical information
✅ App Permission Information
Read Your Contacts - used if you choose to add a doctor or Medfriend. The app never stores your address book content and it doesn’t access your address book without asking you first. 
Find Accounts on the Device - Medisafe uses push notifications to Medfriends to let those with permission know if the main user has forgotten to take medication.
🔎 Additional Information
Frequently Asked Questions: https://bit.ly/3z9Db3q
Terms of Use: http://bit.ly/2Cpoz0n
Privacy Policy: http://bit.ly/2Cmpb7d
Validation by 3rd Party Independent Studies:
• http://bit.ly/2GjwcYJ
• http://bit.ly/2gLdPCp
Medisafe is free for download and use. Medisafe Premium includes unlimited medications, unlimited Medfriends, access to more than 20 health measurements, and the choice of a dozen reminder sounds. Premium is offered by a subscription with automatic renewal.",Health & Fitness,Everyone,"Oct 9, 2012",1740317814000,"We are continually working to improve. This version includes:<br>Usability and content enhancements to the updates section, aimed at fostering personalized communication<br>User-experience improvements to the &#39;Manage&#39; section for easier navigation across app functionalities<br>General bug fixes<br>Help others find us, too, by tagging us on social media. Want to improve the app and see what’s coming soon? Join our Beta Community at facebook.com/groups/569057376900045/",VARY,9.45.2,0,USD,Medisafe®,https://www.medisafeapp.com/,4.5155435,27402
xyz.rtrvr.pillo,Pillo: Pill Reminder & Tracker,https://play.google.com/store/apps/details?id=xyz.rtrvr.pillo&hl=en&gl=us,"The #1 Pill Reminder App. A.K.A Angry Pill Clock 

WHAT IS PILLO?
Pillo is a medication reminder alarm and tracker. Unlike others, the Pillo not only reminds your pill, med and prescriptions with alarms but also offers all utility functions for managing medications. No matter what medication you take, such as those for high blood pressure, arthritis, diabetes, or even birth control, we care about all your medications and symptoms with tracking your BP, glucose like bio feedback and weight.

Say goodbye to missed medications and ‘Did I take my med today?’ moment with Pillo, your personal medication assistant. This app is more than just a reminder; it's a full-fledged medication management system, integrating personalized reminders, comprehensive tracking, and detailed Rx information with a med list. Pillo is designed to seamlessly remind you about your daily pill and med routine, enhancing your health and well-being 

💊 Outstanding Features for Managing Medicines Like a Pro

1. PILL & MEDICATION REMINDER ALARM 
Pill reminders alert you strongly for each of your medications, enhancing adherence and overall health

2. MEDICATION TRACKER
Conveniently track your prescriptions history with automatic logging upon responding to reminders, simplifying your health routine

3. HEALTH MEASUREMENT TRACKER

- Weight
- Blood pressure tracker
- Glucose, Blood sugar
- HbA1c
- Water reminder for hydration tracker
- Heart rate

4. MEDICATION LIST, DIARY
Manage your medication list like a virtual med cabinet. It automatically tracks your pill stock and alerts you when a refill is required. Keeping a dose diary also greatly helps with smarter tracking

5. TIMER TO PREVENT DISTRACTION
Encourages immediate medication intake, vital for maintaining an effective health routine

6. COVER ANY COMPLEX DOSAGE SCHEDULES
Pillo expertly handles diverse medication schedules, such as birth control and stair stepping ensuring you stay on track with any complex regimen. Including supplements like vitamins, calcium, etc.

7. ADJUSTABLE SNOOZE
Advanced reminders with a user-friendly snooze option to ensure no missed doses

8. REFILL ALERTS & PILL STOCK MANAGEMENT
Proactively manage your medication supply with Pillo’s efficient refill reminders and inventory tracking

9. CHECK MEAL STATUS BEFORE TAKING MEDICATION
Optimize your health outcomes by syncing medication with your dietary needs through Pillo's specialized meal-time alerts

10. CAREGIVER MODE FOR YOUR FAMILY AND PETS
Efficiently manage and coordinate the medication routines of dependents and caregivers within the app, ensuring everyone's health needs are met

11. CO-CARE YOUR MEDICINES WITH YOUR FAMILY AND FRIENDS
Consistent intervals between doses are crucial for effective medication management, which Pillo facilitates with ease

12. WHEN REACH DAILY MED GOAL, GET FREE DONATION CHANCE
Your adherence to the medication routine not only benefits you but also contributes to charitable causes

13. DATA BACKUP & PRIVACY PROTECTION
Secure backup and sync data across devices. And your data privacy, we ensure it with stringent privacy measures and secure handling of your personal information

14. TO BE DEVELOPED 
-Drug Interactions
-Drug-induced Nutrition Depletion
-Side Effect Report
- Symptom Tracker

We welcome any suggestions!

MANAGE MEDS LIKE A PRO
Pillo is your trusted companion for managing both prescription and OTC medications. Available at pharmacies like Walgreens and CVS, it’s your go-to solution for efficient and reliable medication management. 

WELCOME YOUR FEEDBACK
Share your suggestions at support@pillo.care. If Pillo has enhanced your med routine, please consider a five-star review (⭐️⭐️⭐️⭐️⭐️) 

DOWNLOAD PILLO",Medical,Everyone,"Sep 17, 2022",1742290708000,In this update:<br>- Manage your prescriptions with refill tracking<br>- Set custom daily frequencies for complex schedules<br>- Now you can change your subscription plan in the app<br>- Added the option to hide medication names<br>- Fixed some bugs<br><br>We value your feedback. Please don&#39;t hesitate to share your thoughts with us at support@pillo.care,VARY,0.5.16,0,USD,pitcrew Inc.,https://pillo-rtrvr.blogspot.com/,4.6672077,2529
com.drugscom.app,Drugs.com Medication Guide,https://play.google.com/store/apps/details?id=com.drugscom.app&hl=en&gl=us,"The easiest way to lookup drug information, identify pills, check interactions and set up your own personal medication records. All mobile-optimized to speed up your browsing experience.

Key Features

My Med List
Add your medications to instantly assemble relevant medical information in a simple, easy to read personalized format. Access in-depth consumer information, FDA alerts, drug interactions, plus food, allergy and medical condition interactions. An invaluable tool for medication management and adherence. Now offers offline support.

Complete Drugs A to Z listings
Fast search, accurate suggestion engine and the most comprehensive database of drug information available online.

Pill Identifier
Identify any meds simply by entering an imprint, shape or color. Database updated daily.

Interactions Checker
Provides a list of interactions that may occur when different drugs are taken at the same time. Also checks food interactions automatically.

Q & A
Ask a specific question about your medication. Search on thousands of questions and answers.

Health Professionals
Quick access to all the tools you know and trust. 

Many helpful tools. Try the Symptom Checker. Lookup specialised databases for side effects and dosage information. Not quite sure how to spell a drug name? Use the phonetic search. 

Permissions

The app requires full network access to gain access to the Drugs.com drug information database.

The app requires access to ""Photos / Media / Files"" to allow the app to be installed on the SD Card. We do not read your photos, media or files.

When using the discount card feature, the app may ask for access to your location to make it easier to find a pharmacy near you.

Important Notice: You must not rely on this application alone to remember to take your prescriptions or to replace medical advice, diagnosis or treatment. Always consult with your healthcare professional.

Drugs.com does not provide medical or treatment advice. Always consult with a physician.

Follow us on Twitter @drugscom for tips and updates.

About Drugs.com

Drugs.com is the most popular, comprehensive and up-to-date source of drug information online. Providing free, peer-reviewed, accurate and independent data on more than 24,000 prescription drugs, over-the-counter medicines & natural products. Drugs.com is a multiple Webby Award nominee and attracts more than 25 million U.S. visitors per month.

App Support

If you have any feature requests, suggestions or you simply need help, please visit https://www.drugs.com/apps/support/ and our responsive support team will prioritize your request.",Medical,Teen,"Feb 24, 2013",1723696762000,"v2.14.15<br>Fix two factor login issues when user has turned off &quot;keep me logged in&quot; feature.<br><br>v2.14.14<br>- Update build target<br><br>v2.14.12<br>- Fixed sign in issues with 2FA.<br><br>v2.14.11<br>- updated supporting libraries, including Google Play Billing Library.<br><br>v2.14.9<br>- updated supporting libraries<br><br>v2.14.7<br>- updated supporting libraries and logo<br><br>v2.14.6<br>- updated supporting libraries<br><br>v2.14.4<br>- Bug fix for dark mode support<br><br>v2.14.1<br>- added dark mode support<br>- updated supporting libraries",VARY,2.14.15,0,USD,Drugs.com,https://www.drugs.com,4.7436094,5800
ch.innovation6.tom.android,TOM: Pill Tracker & Med Timer,https://play.google.com/store/apps/details?id=ch.innovation6.tom.android&hl=en&gl=us,"TOM is your handy, anonymous, daily medication reminder with an integrated medicine list and medication log, that makes it easy for you to manage your medicine and allows you to enter measurements and record activities. The TOM medical alert app is a fully integrated medical assistant and pill tracker with a daily pill reminder.

With our medical alert app, you can add a new medicine to your virtual medication list in just seconds and activate med timer. Your medical assistant TOM does the rest for you. With our pill reminder app, you will forget about any registration, charge, and advertising!
User-friendly and completely anonymous: the integrated medicine reminder will notify you whenever it’s time to take your pills, tablets, and other meds, making your daily activities much simpler with medication tracker. Now for measurements and activities as well, including graphs and statistics showing everything at a glance.

Developed by patients, for patients
The TOM medication reminder with the integrated medicine list and medication log is so practical and user-friendly because its developers know from personal experience which requirements a digital medication tracker and scheduler need to meet. The pill reminder is the ideal solution for simply and efficiently managing treatment.

Key features of the medical alert app at a glance
• Easy to use thanks to dialogue-based design: TOM asks and you reply – without filling in forms or having to tediously search through menus
• Add new meds, measurements, or activities quickly and easily use pill tracker
• Send or print PDFs of monthly health reports
• Medication tracker log and medicine list with high-quality graphs and statistics for all pills taken, health measurements, and activities
• Feature for uploading your own pictures of med packaging to the medicine list
• Digital cabinet provides a complete medication list that can be printed out as a PDF file
• Pill reminder with alarm to refill prescriptions in the med timer before they run out or expire
• Fully integrated treatment management that combines a record of meds you have taken with your health measurements (blood pressure and weight, for example) and activities (running, yoga, etc.)
• Keep your medication log up to date: pills are taken daily according to the pill tracker, medicine intervals of several days or hours, single doses or taken sporadically
• Suitable medication tracker  for managing the treatment of a wide range of conditions and diseases (cardiovascular disease, diabetes, high blood pressure, multiple sclerosis, stroke, asthma, etc.)
• Modern solution for managing medicine to ensure they are taken at the right time and to monitor the progress of your treatment in the medicine list.
• Medication reminder if you forget to take your pills
• Maximum data security thanks to the anonymous use of the TOM pill reminder and two-way encryption

Privacy and data protection are top priority
Using the TOM medication tracker and scheduler is completely anonymous: no registration with personal details is required to use med timer. The information you enter is linked only to a randomly generated ID number. Even TOM does not have access to this number, as it is also cryptographically protected. In addition, all communication with the TOM app is encrypted in both directions.

Download the TOM medication reminder on your smartphone and let the simple medication tracker and pill tracker add some extra freedom to your daily life with med timer. Never forget to take your tablets, pills, or medicine again thanks to the pill reminder and medicine tracker with a medicine list. 

SUBMIT YOUR FEEDBACK TO HELP IMPROVE TOM
Thank you for using the TOM medication tracker. Your feedback helps us to further develop the TOM medication reminder and offer you maximum benefit. We always encourage you to send your suggestions and ideas on how to improve the pill tracker to: support@tommedications.com.",Medical,Everyone,"May 28, 2020",1743002392000,- Automatic scrolling to the next open reminder can be switched on or off.<br>- Linguistic improvements<br>- Correction of minor errors and optimisations,VARY,3.23.0,0,USD,Innovation 6,https://tommedications.com,3.475,23
com.irwaa.medicareminders,Medication Reminder & Tracker,https://play.google.com/store/apps/details?id=com.irwaa.medicareminders&hl=en&gl=us,"Stay on top of your health with MedicaApp, the ultimate medication reminder and tracker that ensures you take the right medication at the right time, and never run out of your meds. Our award-winning app offers flexible schedule options, a comprehensive pill tracker, refill reminders, and much more.

🔔 Medication Reminder

Customizable Alerts: Choose from various alert styles and set custom tones, volumes, and vibrations.

Reliable Alerts: Receive consistent med alerts regardless of device reboots.

Snooze Function: Snooze reminders when you're not ready to take your meds.

Missed Alert Notifications: Never miss a dose with LED, vibration, and tray icon notifications.

Lock Screen Alerts: Alerts show up even when your device is locked.

Smart Reminders: Silence alerts when marking doses as taken or skipped for uninterrupted sleep.

Dose Notes: Add notes to your doses for detailed records of your medication intake.

⏰ Medication Schedule

As Needed (PRN): Record and manage PRN medications whenever necessary.

Daily and Custom Schedules: Set up to 12 daily reminders or customize schedules by days, weeks, or months.

Flexible Intervals: Schedule doses at flexible intervals after the last taken dose.

Specific Weekdays: Customize schedules for specific weekdays, such as every Monday and Wednesday.

On-Off Cycles: Perfect for contraceptive pills, set on-off cycles with the option to show placebo doses.

⚠️ Overdose Warning

Enable this feature to stay safe from medication overdoses:

Quantity Overdose: Get alerted when doses exceed the specified maximum daily dose.

Time Overdose: Be warned if you're taking medication at intervals shorter than the specified minimum interval between doses.

💊 Medication Tracker

Unlimited Medications: Manage as many medications as you need.

Wide Range of Med Types: Supports 17 types of medications with stunning graphics, including Tablets, Capsules, Syrup, Injection, Powder, Drops, and more.

Medication Photos: Capture photos of your medications using your phone's camera.

Default and Adjustable Doses: Set a default dose and adjust it as needed, perfect for medical plans with changing doses.

Comprehensive Med Log: View and track your medication history, including taken, skipped, and missed doses, over days, weeks, and months.

Printable Reports: Print your medication log or save it as a PDF to share with your doctor.

Adherence Score: Monitor your adherence with a daily progress score, earn badges, and track your medication habits.

Privacy Protection: Secure your medication data with a passcode.

📦 Refill Reminder

Adjustable Refill Alerts: Get reminded to refill your meds when they run low.

Pharmacy Requests: Request refills directly from your pharmacy through the app (only with select partners).

🏆 Awards and Recognition

MedicaApp has won 5 prestigious awards, solidifying its place as a top-tier medication management tool. Join millions who trust MedicaApp for their medication needs.

Download MedicaApp now and take control of your health today! Say goodbye to forgotten doses and empty pill bottles, and hello to a healthier, more organized life.",Medical,Everyone,"May 13, 2013",1736548697000,"- As requested, now you can either add refill units or adjust stock in the Refill screen.<br>- Fixing some issues.",VARY,10.5.5,0,USD,MedicaApp,http://medicaapp.com/,4.363057,726
com.groovehealthrx.groovehealth,EveryDose: Medication Reminder,https://play.google.com/store/apps/details?id=com.groovehealthrx.groovehealth&hl=en&gl=us,"EveryDose is the easiest way to stay on track with your medications -- for free! Features include medication reminders, health info and tips, progress sharing, and much more.

HELPFUL MEDICATION REMINDERS
We won't let you miss a dose! Our reliable medication reminders help you stay on track with your daily medication routine.

•	Easily schedule reminders for medications, vitamins and supplements 
•	Customizable scheduling options include daily, as needed, specific days and more
•	Quick actions allow you to act on your med reminders without opening the app
•	Adjust the frequency of notifications to meet your needs

STAY ORGANIZED WITH A VIRTUAL MEDICATION LIST
Medication schedules can be complex. Keep an up-to-date, accurate medication list on your mobile device at all times.

•	Easily add medications, vitamins and supplements from our comprehensive database 
•	Share your medication list with loved ones or caregivers with the touch of a button
•	Mark medications as taken, skipped or snoozed throughout the day to stay on track
•	View your medication history, including taken and skipped doses

DRUG INTERACTION ALERTS AND MED INFO
Stay safe and informed. We'll alert you if a newly-added medication has a potential interaction with your existing drug list, and we'll provide you with need-to-know info about your meds.

•	Drug-to-drug interaction alerts help to prevent medication errors
•	Our med info leaflets provide you with must-know info about your medications
•	Food info helps you learn which foods or beverages to avoid with your specific meds

PROGRESS SHARING
Managing your health is not a solo adventure! Add friends and set up progress sharing to keep your loved ones in the loop with your health.

•	Add friends within the app to send them progress report emails
•	Schedule monthly or weekly progress reports for your EveryDose friends, or send them one-off reports at times of your choice

GET PREMIUM FEATURES WITH EVERYDOSE PLUS
To upgrade to enhanced features, you can subscribe to EveryDose Plus, our paid subscription. EveryDose Plus includes:

Multiple Profiles
•	Track medications for up to 5 additional profiles
•	Get separate reminders for each profile
•	Choose a different color theme for each profile

Health Journal
•	Keep a log of 13 different health metrics, like blood pressure, blood glucose, weight, and more
•	Get reminders when it’s time to log your health metrics 
•	Visualize your health data in chart format and set up automated reports 
•	Connect to Apple Health for seamless data syncing

Refill Reminders
•	Keep track of the number of pills remaining for your meds
•	Set a refill reminder to nudge you when it’s time to refill your prescription

Personalization Features
•	Make the app yours with 6 different color themes
•	Choose from 30 profile avatars
•	Customize your medication reminders to include the med name

Subscription Pricing and Terms:
For access to the EveryDose Plus premium features, we offer an auto-renewing monthly subscription at $9.99/month and an auto-renewing annual subscription at $69.99/year. The annual subscription comes with a 14-day free trial available to first-time subscribers only. 

Payment for EveryDose Plus will be charged to the credit card connected to your Google Play Store account when you subscribe. Subscriptions automatically renew unless auto-renew is turned off at least 24 hours before the end of the current period. Manage your subscription by going to the My Subscription section of the app or the Subscriptions section of the Google Play Store. Any unused portion of a free trial period, if offered, will be forfeited when you purchase a subscription, where applicable.

Questions? Email us at support@everydose.ai.

Thanks for trying EveryDose! Our mission is to make your daily medication routine easy, so you can focus on the things that matter the most.",Health & Fitness,Everyone,"Dec 4, 2018",1733196103000,"This version includes bug fixes and performance improvements. <br><br>Versions 4.0 and higher include updates to improve your app experience:<br><br>- Upgrade to EveryDose Plus for premium features like Multiple Profiles, Health Journal, Refill Reminders, personalized Color Themes, and profile Avatars. Start with a 14-day free trial.<br>- Spanish Language Support: Switch the app language to Spanish by going to Settings &gt; Language.<br>- New Schedule Types: Every X Months, Every X Weeks, and Cycle schedules.",VARY,4.3.8,0,USD,EveryDose,https://www.everydose.ai,4.2348485,698
mobilecreatures.pillstime,Pills Time Med Reminder,https://play.google.com/store/apps/details?id=mobilecreatures.pillstime&hl=en&gl=us,"Take control of your health with Pills Time, your reliable tool for managing medications and vitamins. Pills Time fits effortlessly into your daily routine, offering precise reminders and a clean interface to help you stay on top of your treatment.

Key Features:

🔔 Medication & Vitamin Reminders: Never miss a dose with timely alerts.
🚫 Ad-Free Experience: Focus on your health without distractions.
💊 Simple Medication Tracking: Easily log and manage your medications and vitamins.
🩺 Personalized Reminders: Set custom schedules to suit your medication plan.
📚 Medication Log: Keep a clear record of your medication history.
🌟 Intuitive Design: Pills Time is user-friendly, making it easier to manage your health.
Your Health, Our Priority:
Taking your medications consistently is essential for maintaining good health. Pills Time ensures you stay on schedule, helping you achieve better health outcomes.

Download Pills Time today and simplify your medication management. 💊",Medical,Everyone,"Nov 12, 2018",1724742521000,✨ Completely redesigned Pills Time!<br><br>🔔 Notification improvements: An optimized notification system is now even more reliable on the latest versions of Android.<br><br>🛠 Bug Fixes: We&#39;ve listened carefully to user feedback and fixed a number of errors to ensure more stable app performance.<br><br>👨‍⚕️ The &#39;Doctors&#39; section is under active development - expect it in upcoming updates!<br><br>We are grateful for your support and feedback!,VARY,5.5.5,0,USD,Mobile Creatures,https://q4c7f3875.app-ads-txt.com,4.08,328
com.medpresso.Lonestar.fmemerg,5 Minute Emergency Medicine,https://play.google.com/store/apps/details?id=com.medpresso.Lonestar.fmemerg&hl=en&gl=us,"""Try before you buy"" - Download the FREE App, which includes sample content. In-App purchase required to unlock all content.

600+ clinical problems. Diagnoses from pre-hospital to disposition stage. Treatment guidelines & references. Built-in medical calculators.

FULL DESCRIPTION:

Rosen & Barkin’s 5 Minute Emergency Medicine Consult pulls together up-to-date and evidence-based practice guidelines for easy use in a busy emergency department. Brief layout with bullet-friendly, clutter-free topics, you can quickly decipher the information you need to confirm your diagnosis, order tests, manage treatment and more!

KEY FEATURES
* Features new information—based on the latest practice guidelines and theoretical developments—and new approaches to diagnosis and management.
* Designed for integrating into your practice—in an urgent care setting with patients or during downtime between patients or meetings.
* Covers over 600 disease and condition topics, such as bleeding, orthopedic injuries, gastric conditions, domestic violence and more.
* Suitable for all practitioners, nurses, physician assitaants, students, and residents in an emergency room setting.
 
ISBN 10: 1496392957
ISBN 13: 978-1496392954

SUBSCRIPTION :

Please purchase a yearly auto-renewing subscription to receive content access and available updates.

Yearly auto-renewing payments- $79.99

Payment will be charged to your Google Play Account at confirmation of purchase. Initial purchase includes a 1-year subscription with regular content updates. Your subscription will automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period. If you do not choose to renew, you can continue to use the product but will not receive content updates. Subscription may be managed by the user and auto-renewal can be disabled at any time by going to Google Play Store. Tap Menu Subscriptions, then select the subscription you want to modify. Follow the instructions on the screen to pause, cancel or change your subscription. Any unused portion of a free trial period will be forfeited when you purchase a subscription, where applicable.

If you have any questions or comments, email us any time: customersupport@skyscape.com or call 508-299-3000

Privacy Policy - https://www.skyscape.com/terms-of-service/privacypolicy.aspx

Terms and Conditions - https://www.skyscape.com/terms-of-service/licenseagreement.aspx

Author: Jeffrey J. Schaider, MD and Roger M. Barkin, MD, MPH, et al.
Publisher: Wolters Kluwer Health | Lippincott Williams & Wilkins",Medical,Everyone,"May 1, 2016",1739530597000,Minor Bug fix,VARY,3.10.6,0,USD,Skyscape Medpresso Inc,http://www.skyscape.com/product/5-minute-infectious-diseases-consult,4.3076925,7
com.bestfuncoolapps.TakeYourPills,TakeYourPills Pill Reminder,https://play.google.com/store/apps/details?id=com.bestfuncoolapps.TakeYourPills&hl=en&gl=us,"Do you forget to take your medication? Take meds on time by using a powerful pill tracker and medication reminder app. Never compromise on your health with this all in one medicine organizer and medication alarm app. 
Try Pill Reminder & Medication Tracker – TakeYourPills now!

Free Medication Tracker App
TakeYourPills is a free medication reminder and medication tracker app. TakeYourPills combines a medication alarm reminder together with a medicine tracker logbook into a single app designed to help you never miss a dose or accidentally overdose again. 💊⏰🔔

Join the thousands of happy users that are using our medicine organizer app and describing it as the best of all the meds reminder apps.

💊Key Features of Pill Reminder & Medication Tracker – TakeYourPills
	• Pill tracker and medicine time reminder app for all your medications
	• Take meds on time using medication reminder and medicine organizer
	• Medication alarm with medicine tracker logbook keeping track of your pill history
	• Medication reminder app supporting wide range of dosing schedules
	• Multiple medicine organizer profiles so you can keep track of medication intake for your whole family
	• Overdose warning and medication alarm preventing you from overdosing
	• Completely free and anonymous medicine time tracker app

👪Medicine Tracker for all users
Having a child who is constantly sick? Dealing with a seasonal condition or injury? Taking vitamins, supplements or regular medicine? Need help remembering and avoid misusing your meds? TakeYourPills is your new best friend!

⏰Pill tracker logbook and reminder
We have designed a comprehensive medication reminder app that can accommodate even the most sophisticated medication time schedule. Whether you have to take a one-off medication or to create a repeating reminder medication alarm triggering only during specific days of the week, this is the right app for you.

💊Pill tracker for all your needs
Take meds on time and never miss a dose! TakeYourPills is a medicine tracker app with a medicine reminder logbook keeping track of your pill history. You just need to check the history to make sure you’ve taken that important dose. This is the right medicine tracker app for you, no matter if you are taking your vitamins, antibiotics or you are dealing with high fever, asthma, hypertension, diabetes, anxiety or depression.

👪Medicine Tracker Designed for you and your family
How many times have you had to care for your sick kids, having sleepless days and nights, not knowing when was the last time you gave them paracetamol or ibuprofen? Look no further because TakeYourPills is the right pill tracker app for you. With our app you can easily keep track of your pill history. Take meds on time by viewing medication reminder app. You can even see a timer showing when the next dose will become available helping you to never overdose a medicine again.

⚠️Medication Alarm for Overdose warning
Our pill reminder & medication alarm tracker app has a built-in overdose warning. Simply enter the pill dosage information when creating the medication and you will see a warning every time you try to log a medicine intake that doesn't correspond to that dosage. TakeYourPills will help you to avoid overdosing your medications.

🔒Privacy
TakeYourPills is completely free and anonymous, no registration is required. We don't collect any personal data.

✉️Feedback
We are constantly aiming to improve the TakeYourPills app to best meet your meds tracker needs and desires. Support us with your ideas, suggestions and feedback - either right from the play store or via support@takeyourpillsapp.com.

Download and use Pill Reminder & Medication Tracker – TakeYourPills today!",Medical,Everyone,"Sep 25, 2018",1713921062000,"Thank you for choosing <b>Pill Reminder &amp; Medication Tracker - TakeYourPills</b>!<br>We value your feedback and welcome any suggestions or comments you may have to improve our app. If you have any suggestions or you run into an issue, please email us at support@takeyourpillsapp.com.",VARY,2.2.13,0,USD,Take Your Pills,https://takeyourpillsapp.com,4.571146,2161
